assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,ZywOo,76561198113666193,flameZ,76561197978835160,False,False,6.883141,4,20,0,False,chest,False,False,0,0,False,28250,Twistzz,76561198016255205,famas,17293822569184034826,42547175041,,0
False,,,flameZ,76561197978835160,False,False,32.088936,15,106,0,True,head,False,False,0,0,False,28577,frozen,76561198068422762,ak47,17293822569170534407,25617925729,,0
False,ZywOo,76561198113666193,flameZ,76561197978835160,False,False,9.759086,15,109,0,True,head,False,False,0,0,False,28657,karrigan,76561197989430253,ak47,17293822569170534407,25617925729,,0
False,,,ropz,76561197991272318,False,False,5.4300733,4,29,0,False,stomach,False,False,0,0,False,34810,rain,76561197997351207,galilar,17293822569146023949,44581617047,,0
False,,,Twistzz,76561198016255205,False,False,6.9235783,5,106,0,True,head,False,False,0,0,False,34901,ropz,76561197991272318,tec9,17293822569114435614,40267915197,,0
False,,,frozen,76561198068422762,False,False,4.6221304,5,110,0,True,head,False,False,0,0,False,35176,mezii,76561197973140692,tec9,17293822569165881374,41920121249,,0
False,,,frozen,76561198068422762,False,False,8.474447,5,103,0,True,head,False,False,0,0,False,35230,apEX,76561197989744167,tec9,17293822569165881374,41920121249,,0
False,ZywOo,76561198113666193,flameZ,76561197978835160,False,False,46.417458,4,32,0,False,stomach,False,False,0,0,False,36539,karrigan,76561197989430253,ak47,17293822569170534407,25617925729,,0
False,,,flameZ,76561197978835160,False,False,15.908134,4,34,0,False,stomach,False,False,0,0,True,41502,Twistzz,76561198016255205,ak47,17293822569170534407,25617925729,,0
False,rain,76561197997351207,karrigan,76561197989430253,False,False,17.277056,4,28,0,False,stomach,False,False,0,0,True,41586,flameZ,76561197978835160,galilar,17293822569102704653,0,,0
False,,,ropz,76561197991272318,False,False,5.587852,5,26,0,False,chest,False,False,0,0,False,41704,rain,76561197997351207,m4a1_silencer,17293822569131868220,40244265855,,0
False,,,ropz,76561197991272318,False,False,6.8413267,5,25,0,False,chest,False,False,0,0,False,41717,karrigan,76561197989430253,m4a1_silencer,17293822569131868220,40244265855,,0
False,,,ZywOo,76561198113666193,False,False,36.575596,1,109,0,False,chest,False,False,0,0,False,50462,frozen,76561198068422762,awp,17293822569152249865,39421212964,,0
True,broky,76561198201620490,Twistzz,76561198016255205,False,False,23.978634,3,22,0,False,chest,False,False,0,0,False,52540,flameZ,76561197978835160,galilar,17293822569146023949,44581617047,,0
False,,,ZywOo,76561198113666193,False,False,23.373947,1,110,0,False,chest,False,False,0,0,False,52558,karrigan,76561197989430253,awp,17293822569152249865,39421212964,,0
False,,,ZywOo,76561198113666193,False,False,38.794903,1,109,0,False,chest,False,False,0,0,False,52756,rain,76561197997351207,awp,17293822569152249865,39421212964,,0
False,,,ZywOo,76561198113666193,False,False,39.00201,1,109,0,False,chest,False,False,0,0,False,52907,broky,76561198201620490,awp,17293822569152249865,39421212964,,0
False,,,ropz,76561197991272318,False,False,19.101862,18,84,0,True,head,False,False,0,0,False,53029,Twistzz,76561198016255205,m4a1_silencer,17293822569154609212,46726922694,,0
False,,,apEX,76561197989744167,False,False,25.455406,0,33,0,False,chest,False,False,0,0,False,56695,karrigan,76561197989430253,m4a1_silencer,17293822569179119676,37779540372,,0
